country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
Iraq,2020-03-20,-64.0,-40.0,-46.0,-59.0,-27.0,14.0
Iraq,2020-03-21,-67.0,-48.0,-45.0,-62.0,-49.0,17.0
Iraq,2020-03-22,-65.0,-41.0,-48.0,-64.0,-57.0,20.0
Iraq,2020-03-23,-67.0,-42.0,-45.0,-63.0,-56.0,19.0
Iraq,2020-03-24,-66.0,-42.0,-45.0,-62.0,-56.0,20.0
Iraq,2020-03-25,-67.0,-42.0,-47.0,-61.0,-57.0,20.0
Iraq,2020-03-26,-69.0,-45.0,-50.0,-62.0,-56.0,23.0
Iraq,2020-03-27,-68.0,-46.0,-51.0,-61.0,-33.0,17.0
Iraq,2020-03-28,-68.0,-47.0,-50.0,-62.0,-48.0,19.0
Iraq,2020-03-29,-64.0,-42.0,-48.0,-61.0,-55.0,21.0
Iraq,2020-03-30,-66.0,-43.0,-47.0,-60.0,-57.0,20.0
Iraq,2020-03-31,-62.0,-36.0,-42.0,-58.0,-55.0,19.0
Iraq,2020-04-01,-63.0,-38.0,-44.0,-60.0,-55.0,19.0
Iraq,2020-04-02,-65.0,-40.0,-45.0,-59.0,-54.0,22.0
Iraq,2020-04-03,-65.0,-41.0,-47.0,-58.0,-29.0,15.0
Iraq,2020-04-04,-64.0,-42.0,-45.0,-60.0,-45.0,18.0
Iraq,2020-04-05,-65.0,-43.0,-47.0,-62.0,-55.0,21.0
Iraq,2020-04-06,-67.0,-45.0,-47.0,-60.0,-56.0,20.0
Iraq,2020-04-07,-61.0,-35.0,-41.0,-56.0,-53.0,19.0
Iraq,2020-04-08,-62.0,-36.0,-42.0,-58.0,-52.0,19.0
Iraq,2020-04-09,-66.0,-41.0,-46.0,-61.0,-52.0,22.0
Iraq,2020-04-10,-64.0,-40.0,-46.0,-60.0,-27.0,16.0
Iraq,2020-04-11,-60.0,-37.0,-40.0,-58.0,-38.0,17.0
Iraq,2020-04-12,-57.0,-32.0,-41.0,-58.0,-49.0,19.0
Iraq,2020-04-13,-58.0,-33.0,-38.0,-52.0,-48.0,18.0
Iraq,2020-04-14,-57.0,-31.0,-37.0,-54.0,-48.0,18.0
Iraq,2020-04-15,-57.0,-29.0,-37.0,-51.0,-47.0,18.0
Iraq,2020-04-16,-59.0,-32.0,-40.0,-54.0,-46.0,20.0
Iraq,2020-04-17,-58.0,-32.0,-41.0,-54.0,-19.0,14.0
Iraq,2020-04-18,-53.0,-31.0,-36.0,-49.0,-31.0,15.0
Iraq,2020-04-19,-47.0,-23.0,-33.0,-47.0,-40.0,16.0
Iraq,2020-04-20,-49.0,-24.0,-32.0,-44.0,-39.0,15.0
Iraq,2020-04-21,-38.0,-14.0,-25.0,-36.0,-30.0,12.0
Iraq,2020-04-22,-35.0,-10.0,-25.0,-34.0,-29.0,11.0
Iraq,2020-04-23,-37.0,-11.0,-26.0,-35.0,-29.0,13.0
Iraq,2020-04-24,-56.0,-32.0,-43.0,-55.0,-21.0,15.0
Iraq,2020-04-25,-55.0,-35.0,-39.0,-53.0,-29.0,17.0
Iraq,2020-04-26,-35.0,-15.0,-27.0,-37.0,-26.0,15.0
Iraq,2020-04-27,-38.0,-16.0,-26.0,-38.0,-26.0,14.0
Iraq,2020-04-28,-35.0,-12.0,-23.0,-35.0,-25.0,12.0
Iraq,2020-04-29,-35.0,-11.0,-23.0,-34.0,-26.0,14.0
Iraq,2020-04-30,-40.0,-16.0,-26.0,-36.0,-25.0,16.0
Iraq,2020-05-01,-54.0,-31.0,-41.0,-52.0,-16.0,14.0
Iraq,2020-05-02,-48.0,-28.0,-31.0,-46.0,-23.0,15.0
Iraq,2020-05-03,-29.0,-8.0,-19.0,-32.0,-22.0,13.0
Iraq,2020-05-04,-36.0,-14.0,-22.0,-35.0,-24.0,12.0
Iraq,2020-05-05,-36.0,-13.0,-23.0,-34.0,-23.0,13.0
Iraq,2020-05-06,-32.0,-4.0,-21.0,-30.0,-22.0,13.0
Iraq,2020-05-07,-32.0,-4.0,-21.0,-26.0,-20.0,15.0
Iraq,2020-05-08,-42.0,-13.0,-30.0,-36.0,-5.0,12.0
Iraq,2020-05-09,-38.0,-14.0,-24.0,-32.0,-16.0,13.0
Italy,2020-02-15,2.4285714285714284,0.3333333333333333,32.476190476190474,7.904761904761905,0.19047619047619047,-1.0476190476190477
Italy,2020-02-16,3.857142857142857,3.2857142857142856,32.57142857142857,12.952380952380953,0.47619047619047616,-1.4761904761904763
Italy,2020-02-17,0.047619047619047616,0.9523809523809523,7.761904761904762,3.4285714285714284,0.8571428571428571,-0.38095238095238093
Italy,2020-02-18,2.2857142857142856,0.6666666666666666,18.285714285714285,4.333333333333333,1.2380952380952381,-0.2857142857142857
Italy,2020-02-19,-0.19047619047619047,0.047619047619047616,5.666666666666667,1.9523809523809523,0.9047619047619048,-0.19047619047619047
Italy,2020-02-20,1.6666666666666667,0.8571428571428571,14.904761904761905,4.428571428571429,0.2857142857142857,-0.38095238095238093
Italy,2020-02-21,1.7142857142857142,1.9047619047619047,17.857142857142858,5.857142857142857,-0.09523809523809523,-0.5238095238095238
Italy,2020-02-22,-0.09523809523809523,4.142857142857143,29.80952380952381,9.238095238095237,-0.19047619047619047,-0.47619047619047616
Italy,2020-02-23,0.0,15.047619047619047,33.714285714285715,13.619047619047619,1.2857142857142858,-0.7142857142857143
Italy,2020-02-24,0.5714285714285714,21.61904761904762,24.047619047619047,-7.0,-12.285714285714286,3.0476190476190474
Italy,2020-02-25,-1.9047619047619047,5.761904761904762,27.333333333333332,-9.761904761904763,-14.095238095238095,4.142857142857143
Italy,2020-02-26,-10.142857142857142,-2.9047619047619047,-7.380952380952381,-16.428571428571427,-10.333333333333334,4.714285714285714
Italy,2020-02-27,-7.0,-1.4761904761904763,-1.619047619047619,-15.428571428571429,-9.047619047619047,4.666666666666667
Italy,2020-02-28,-4.761904761904762,-0.6190476190476191,9.095238095238095,-14.523809523809524,-8.80952380952381,4.142857142857143
Italy,2020-02-29,-6.857142857142857,0.19047619047619047,6.380952380952381,-10.428571428571429,-5.428571428571429,2.8095238095238093
Italy,2020-03-01,-13.952380952380953,-2.4285714285714284,-18.523809523809526,-19.19047619047619,-4.285714285714286,3.857142857142857
Italy,2020-03-02,-10.428571428571429,-4.333333333333333,-20.857142857142858,-17.285714285714285,-5.0,3.7142857142857144
Italy,2020-03-03,-5.714285714285714,-0.6666666666666666,-6.476190476190476,-14.857142857142858,-4.619047619047619,3.142857142857143
Italy,2020-03-04,-5.142857142857143,1.619047619047619,2.0476190476190474,-13.714285714285714,-4.857142857142857,2.9523809523809526
Italy,2020-03-05,-10.523809523809524,1.2857142857142858,-8.428571428571429,-22.428571428571427,-15.333333333333334,6.380952380952381
Italy,2020-03-06,-12.904761904761905,1.0,-7.190476190476191,-25.0,-16.047619047619047,7.190476190476191
Italy,2020-03-07,-18.19047619047619,2.761904761904762,-3.761904761904762,-23.857142857142858,-14.523809523809524,6.571428571428571
Italy,2020-03-08,-27.80952380952381,4.095238095238095,-0.9523809523809523,-24.714285714285715,-9.333333333333334,5.904761904761905
Italy,2020-03-09,-27.571428571428573,-0.6190476190476191,-21.142857142857142,-37.38095238095238,-22.476190476190474,10.238095238095237
Italy,2020-03-10,-42.19047619047619,-1.5238095238095237,-31.047619047619047,-46.666666666666664,-29.571428571428573,14.714285714285714
Italy,2020-03-11,-51.57142857142857,-15.476190476190476,-33.76190476190476,-53.04761904761905,-35.666666666666664,17.523809523809526
Italy,2020-03-12,-69.66666666666667,-24.38095238095238,-59.04761904761905,-63.857142857142854,-45.714285714285715,23.095238095238095
Italy,2020-03-13,-74.38095238095238,-29.19047619047619,-62.714285714285715,-68.52380952380952,-51.714285714285715,26.523809523809526
Italy,2020-03-14,-82.85714285714286,-42.57142857142857,-76.47619047619048,-74.38095238095238,-56.80952380952381,23.714285714285715
Italy,2020-03-15,-89.9047619047619,-61.19047619047619,-80.04761904761905,-79.71428571428571,-54.57142857142857,20.952380952380953
Italy,2020-03-16,-74.61904761904762,-37.61904761904762,-65.9047619047619,-72.57142857142857,-56.38095238095238,26.095238095238095
Italy,2020-03-17,-76.76190476190476,-42.333333333333336,-65.47619047619048,-73.33333333333333,-59.42857142857143,27.571428571428573
Italy,2020-03-18,-78.28571428571429,-44.095238095238095,-69.52380952380952,-74.47619047619048,-60.19047619047619,28.428571428571427
Italy,2020-03-19,-78.71428571428571,-45.0,-71.95238095238095,-75.9047619047619,-61.61904761904762,29.61904761904762
Italy,2020-03-20,-79.66666666666667,-41.23809523809524,-75.76190476190476,-76.95238095238095,-62.095238095238095,31.095238095238095
Italy,2020-03-21,-85.52380952380952,-50.76190476190476,-84.19047619047619,-79.76190476190476,-61.80952380952381,25.38095238095238
Italy,2020-03-22,-94.47619047619048,-86.47619047619048,-89.95238095238095,-86.19047619047619,-62.714285714285715,21.952380952380953
Italy,2020-03-23,-79.80952380952381,-45.95238095238095,-79.14285714285714,-79.61904761904762,-66.52380952380952,30.61904761904762
Italy,2020-03-24,-81.52380952380952,-49.61904761904762,-78.61904761904762,-79.14285714285714,-68.14285714285714,31.571428571428573
Italy,2020-03-25,-83.14285714285714,-52.38095238095238,-81.38095238095238,-80.42857142857143,-69.0,32.61904761904762
Italy,2020-03-26,-84.04761904761905,-53.333333333333336,-82.71428571428571,-81.71428571428571,-70.80952380952381,34.285714285714285
Italy,2020-03-27,-82.38095238095238,-46.285714285714285,-81.23809523809524,-81.14285714285714,-69.61904761904762,34.904761904761905
Italy,2020-03-28,-86.19047619047619,-52.904761904761905,-84.9047619047619,-81.14285714285714,-64.04761904761905,26.333333333333332
Italy,2020-03-29,-94.28571428571429,-86.66666666666667,-88.76190476190476,-86.23809523809524,-62.523809523809526,21.666666666666668
Italy,2020-03-30,-80.9047619047619,-47.714285714285715,-77.52380952380952,-79.14285714285714,-67.42857142857143,30.761904761904763
Italy,2020-03-31,-90.28571428571429,-43.57142857142857,-75.76190476190476,-77.47619047619048,-68.47619047619048,31.571428571428573
Italy,2020-04-01,-90.14285714285714,-42.095238095238095,-76.57142857142857,-76.47619047619048,-67.95238095238095,31.714285714285715
Italy,2020-04-02,-89.80952380952381,-41.23809523809524,-76.0952380952381,-76.76190476190476,-67.9047619047619,32.42857142857143
Italy,2020-04-03,-84.42857142857143,-37.80952380952381,-77.23809523809524,-78.0952380952381,-67.28571428571429,33.38095238095238
Italy,2020-04-04,-88.28571428571429,-46.76190476190476,-83.57142857142857,-79.57142857142857,-62.142857142857146,25.761904761904763
Italy,2020-04-05,-94.9047619047619,-84.42857142857143,-88.47619047619048,-85.52380952380952,-61.476190476190474,21.80952380952381
Italy,2020-04-06,-82.14285714285714,-39.904761904761905,-74.80952380952381,-76.61904761904762,-64.57142857142857,29.571428571428573
Italy,2020-04-07,-81.14285714285714,-38.476190476190474,-73.19047619047619,-76.0952380952381,-65.52380952380952,30.095238095238095
Italy,2020-04-08,-81.33333333333333,-36.95238095238095,-74.76190476190476,-75.47619047619048,-64.9047619047619,29.80952380952381
Italy,2020-04-09,-80.57142857142857,-32.523809523809526,-74.9047619047619,-75.38095238095238,-65.38095238095238,30.571428571428573
Italy,2020-04-10,-80.28571428571429,-26.714285714285715,-75.14285714285714,-75.57142857142857,-66.0952380952381,32.0
Italy,2020-04-11,-85.42857142857143,-41.42857142857143,-82.14285714285714,-77.57142857142857,-61.095238095238095,24.952380952380953
Italy,2020-04-12,-95.71428571428571,-93.04761904761905,-89.71428571428571,-87.47619047619048,-64.66666666666667,22.476190476190474
Italy,2020-04-13,-95.47619047619048,-93.42857142857143,-84.76190476190476,-89.71428571428571,-88.76190476190476,36.95238095238095
Italy,2020-04-14,-81.14285714285714,-42.285714285714285,-74.61904761904762,-75.76190476190476,-63.57142857142857,29.19047619047619
Italy,2020-04-15,-80.14285714285714,-38.38095238095238,-73.71428571428571,-74.19047619047619,-62.23809523809524,29.19047619047619
Italy,2020-04-16,-79.0,-38.285714285714285,-73.04761904761905,-74.14285714285714,-61.714285714285715,29.666666666666668
Italy,2020-04-17,-78.85714285714286,-34.904761904761905,-73.0,-74.52380952380952,-61.333333333333336,30.666666666666668
Italy,2020-04-18,-84.23809523809524,-47.142857142857146,-80.52380952380952,-76.28571428571429,-56.666666666666664,24.047619047619047
Italy,2020-04-19,-93.76190476190476,-84.85714285714286,-86.28571428571429,-83.95238095238095,-56.714285714285715,20.80952380952381
Italy,2020-04-20,-78.76190476190476,-48.0,-77.23809523809524,-76.28571428571429,-59.904761904761905,28.095238095238095
Italy,2020-04-21,-78.71428571428571,-45.04761904761905,-74.19047619047619,-74.71428571428571,-60.095238095238095,28.61904761904762
Italy,2020-04-22,-79.19047619047619,-45.42857142857143,-74.57142857142857,-74.0952380952381,-59.42857142857143,28.428571428571427
Italy,2020-04-23,-77.80952380952381,-40.38095238095238,-71.80952380952381,-73.04761904761905,-59.333333333333336,28.571428571428573
Italy,2020-04-24,-74.61904761904762,-25.714285714285715,-69.52380952380952,-71.28571428571429,-58.333333333333336,28.19047619047619
Italy,2020-04-25,-93.28571428571429,-88.04761904761905,-82.42857142857143,-83.19047619047619,-71.0952380952381,27.19047619047619
Italy,2020-04-26,-91.9047619047619,-75.47619047619048,-83.52380952380952,-81.14285714285714,-52.904761904761905,20.904761904761905
Italy,2020-04-27,-71.57142857142857,-33.333333333333336,-65.80952380952381,-69.66666666666667,-55.38095238095238,25.047619047619047
Italy,2020-04-28,-74.9047619047619,-38.95238095238095,-67.66666666666667,-71.0,-56.476190476190474,25.0
Italy,2020-04-29,-74.33333333333333,-35.95238095238095,-66.66666666666667,-69.38095238095238,-55.523809523809526,26.0
Italy,2020-04-30,-70.33333333333333,-23.095238095238095,-65.04761904761905,-67.95238095238095,-55.23809523809524,25.333333333333332
Italy,2020-05-01,-92.04761904761905,-90.19047619047619,-72.28571428571429,-84.42857142857143,-84.57142857142857,36.76190476190476
Italy,2020-05-02,-77.52380952380952,-35.61904761904762,-70.80952380952381,-70.19047619047619,-51.23809523809524,21.714285714285715
Italy,2020-05-03,-88.76190476190476,-75.19047619047619,-73.57142857142857,-75.23809523809524,-46.0,19.476190476190474
Italy,2020-05-04,-57.857142857142854,-25.61904761904762,-29.571428571428573,-53.714285714285715,-44.523809523809526,17.285714285714285
Italy,2020-05-05,-59.904761904761905,-27.095238095238095,-29.333333333333332,-53.95238095238095,-45.42857142857143,18.666666666666668
Italy,2020-05-06,-60.904761904761905,-27.61904761904762,-34.666666666666664,-54.523809523809526,-44.904761904761905,19.0
Italy,2020-05-07,-59.57142857142857,-26.857142857142858,-28.571428571428573,-54.0,-44.61904761904762,19.047619047619047
Italy,2020-05-08,-59.904761904761905,-22.904761904761905,-29.095238095238095,-55.095238095238095,-44.38095238095238,19.904761904761905
Italy,2020-05-09,-63.57142857142857,-26.523809523809526,-32.19047619047619,-50.95238095238095,-39.19047619047619,15.142857142857142
Japan,2020-02-15,-0.7916666666666666,3.2708333333333335,6.125,-1.4166666666666667,4.270833333333333,0.08333333333333333
Japan,2020-02-16,-7.25,-3.6041666666666665,-31.520833333333332,-10.5,-1.25,2.3541666666666665
Japan,2020-02-17,-2.6458333333333335,0.5,-5.916666666666667,0.0625,0.5208333333333334,1.0625
Japan,2020-02-18,-1.2083333333333333,0.625,-2.5416666666666665,-1.9166666666666667,-0.375,1.1041666666666667
Japan,2020-02-19,0.75,1.9166666666666667,10.229166666666666,-0.125,0.25,0.1875
Japan,2020-02-20,2.4583333333333335,4.041666666666667,6.3125,0.4166666666666667,0.5,0.2708333333333333
Japan,2020-02-21,-0.875,1.4375,8.270833333333334,0.9166666666666666,0.5625,0.5625
Japan,2020-02-22,-3.0416666666666665,1.9166666666666667,-9.5,-0.375,-1.2708333333333333,1.4583333333333333
Japan,2020-02-23,2.1875,4.729166666666667,15.166666666666666,7.75,0.3125,-0.16666666666666666
Japan,2020-02-24,23.25,4.916666666666667,58.520833333333336,-2.375,-52.291666666666664,13.229166666666666
Japan,2020-02-25,-0.10416666666666667,5.958333333333333,-0.0625,-0.14583333333333334,0.8333333333333334,0.4791666666666667
Japan,2020-02-26,-0.9375,3.9583333333333335,1.6666666666666667,-2.875,0.8958333333333334,0.7291666666666666
Japan,2020-02-27,-0.6458333333333334,6.0625,-0.4791666666666667,-5.3125,0.6666666666666666,1.2083333333333333
Japan,2020-02-28,-0.6458333333333334,12.708333333333334,-3.4375,-12.229166666666666,1.2916666666666667,1.7708333333333333
Japan,2020-02-29,-8.0625,9.208333333333334,-25.020833333333332,-25.416666666666668,4.583333333333333,3.6458333333333335
Japan,2020-03-01,-8.416666666666666,9.041666666666666,-7.229166666666667,-25.291666666666668,2.875,3.5
Japan,2020-03-02,-6.1875,3.9166666666666665,-7.708333333333333,-17.666666666666668,-0.5,2.9791666666666665
Japan,2020-03-03,-2.0416666666666665,7.5625,8.125,-17.5625,-1.4375,2.875
Japan,2020-03-04,-8.375,-0.5208333333333334,-14.291666666666666,-20.541666666666668,-2.8541666666666665,4.229166666666667
Japan,2020-03-05,-6.291666666666667,2.4791666666666665,-7.229166666666667,-19.645833333333332,-2.5833333333333335,3.9375
Japan,2020-03-06,-7.708333333333333,1.2083333333333333,5.375,-20.1875,-2.5833333333333335,4.1875
Japan,2020-03-07,-10.270833333333334,1.6875,-5.729166666666667,-25.979166666666668,-2.1875,4.729166666666667
Japan,2020-03-08,-12.354166666666666,-0.8333333333333334,-22.520833333333332,-29.479166666666668,-3.7291666666666665,5.1875
Japan,2020-03-09,-5.5625,0.875,12.895833333333334,-15.9375,-1.9166666666666667,3.2916666666666665
Japan,2020-03-10,-6.6875,-0.7083333333333334,-22.583333333333332,-20.604166666666668,-4.041666666666667,4.8125
Japan,2020-03-11,-1.1458333333333333,3.25,10.166666666666666,-16.354166666666668,-3.2291666666666665,3.3125
Japan,2020-03-12,0.20833333333333334,5.0625,19.625,-14.625,-3.0833333333333335,2.9166666666666665
Japan,2020-03-13,-3.1666666666666665,2.2291666666666665,9.1875,-18.5,-3.4166666666666665,3.9375
Japan,2020-03-14,-8.145833333333334,-0.7083333333333334,-27.1875,-26.770833333333332,-6.270833333333333,5.520833333333333
Japan,2020-03-15,-5.9375,4.895833333333333,5.9375,-21.333333333333332,-2.1875,3.5416666666666665
Japan,2020-03-16,-4.895833333333333,0.2708333333333333,-6.8125,-16.291666666666668,-2.1041666666666665,3.4791666666666665
Japan,2020-03-17,-0.8958333333333334,3.1666666666666665,13.041666666666666,-14.916666666666666,-2.8125,2.9791666666666665
Japan,2020-03-18,-0.16666666666666666,3.0625,21.979166666666668,-12.604166666666666,-2.5208333333333335,2.5208333333333335
Japan,2020-03-19,7.458333333333333,6.3125,20.604166666666668,-7.208333333333333,-3.2291666666666665,1.4583333333333333
Japan,2020-03-20,13.833333333333334,7.583333333333333,40.770833333333336,-18.291666666666668,-51.270833333333336,15.770833333333334
Japan,2020-03-21,-3.2916666666666665,5.1875,35.3125,-9.583333333333334,-6.375,3.0
Japan,2020-03-22,-7.166666666666667,1.9166666666666667,6.104166666666667,-14.4375,-2.25,2.9375
Japan,2020-03-23,-1.1875,0.7708333333333334,15.145833333333334,-11.25,-2.3125,2.6458333333333335
Japan,2020-03-24,1.0,2.7708333333333335,13.729166666666666,-12.666666666666666,-3.1666666666666665,2.9583333333333335
Japan,2020-03-25,5.083333333333333,7.104166666666667,32.270833333333336,-9.145833333333334,-3.4166666666666665,2.0208333333333335
Japan,2020-03-26,3.1875,9.208333333333334,25.666666666666668,-10.916666666666666,-4.020833333333333,2.625
Japan,2020-03-27,-5.604166666666667,1.75,-10.625,-19.354166666666668,-5.3125,5.104166666666667
Japan,2020-03-28,-10.875,1.875,-20.666666666666668,-28.0,-5.270833333333333,5.625
Japan,2020-03-29,-14.75,-0.3333333333333333,-8.145833333333334,-28.583333333333332,-3.7291666666666665,5.125
Japan,2020-03-30,-2.2708333333333335,2.9166666666666665,3.8333333333333335,-16.833333333333332,-5.416666666666667,4.166666666666667
Japan,2020-03-31,-1.2291666666666667,5.770833333333333,14.770833333333334,-18.0625,-5.229166666666667,4.0625
Japan,2020-04-01,-13.229166666666666,-2.2291666666666665,-20.458333333333332,-24.5,-7.4375,5.5625
Japan,2020-04-02,-7.6875,5.166666666666667,17.208333333333332,-21.541666666666668,-8.020833333333334,5.0
Japan,2020-04-03,-10.875,4.333333333333333,31.166666666666668,-23.666666666666668,-8.083333333333334,5.645833333333333
Japan,2020-04-04,-15.520833333333334,6.25,31.895833333333332,-31.104166666666668,-9.0,6.583333333333333
Japan,2020-04-05,-19.333333333333332,4.583333333333333,10.354166666666666,-36.395833333333336,-9.770833333333334,6.708333333333333
Japan,2020-04-06,-10.354166666666666,4.895833333333333,15.979166666666666,-22.3125,-7.958333333333333,5.291666666666667
Japan,2020-04-07,-9.5625,5.395833333333333,21.875,-24.875,-10.083333333333334,5.708333333333333
Japan,2020-04-08,-14.708333333333334,2.3333333333333335,21.166666666666668,-27.354166666666668,-11.3125,6.208333333333333
Japan,2020-04-09,-16.291666666666668,1.8958333333333333,13.229166666666666,-29.8125,-11.604166666666666,7.125
Japan,2020-04-10,-19.145833333333332,3.625,1.125,-34.125,-11.5625,8.270833333333334
Japan,2020-04-11,-24.104166666666668,3.75,6.75,-44.145833333333336,-18.125,9.854166666666666
Japan,2020-04-12,-34.5,-6.895833333333333,-34.604166666666664,-55.875,-17.354166666666668,10.666666666666666
Japan,2020-04-13,-28.5625,-9.541666666666666,-36.875,-38.958333333333336,-12.958333333333334,10.0
Japan,2020-04-14,-18.104166666666668,2.9791666666666665,8.645833333333334,-34.5625,-12.875,8.375
Japan,2020-04-15,-16.458333333333332,6.895833333333333,19.25,-33.625,-13.583333333333334,8.041666666666666
Japan,2020-04-16,-18.979166666666668,4.458333333333333,13.145833333333334,-35.375,-14.395833333333334,8.854166666666666
Japan,2020-04-17,-23.9375,2.8541666666666665,-0.3125,-41.375,-15.229166666666666,10.8125
Japan,2020-04-18,-38.770833333333336,-8.5625,-39.270833333333336,-55.958333333333336,-19.645833333333332,13.416666666666666
Japan,2020-04-19,-35.916666666666664,-3.2083333333333335,-6.145833333333333,-53.041666666666664,-18.833333333333332,10.354166666666666
Japan,2020-04-20,-28.708333333333332,-4.958333333333333,-23.979166666666668,-42.0625,-15.604166666666666,10.875
Japan,2020-04-21,-25.895833333333332,-0.5,5.1875,-41.354166666666664,-17.520833333333332,10.625
Japan,2020-04-22,-28.5625,-3.3958333333333335,-3.25,-43.5625,-18.729166666666668,11.229166666666666
Japan,2020-04-23,-29.604166666666668,-3.2291666666666665,-6.75,-44.166666666666664,-19.083333333333332,11.895833333333334
Japan,2020-04-24,-30.895833333333332,-0.7291666666666666,-9.125,-46.416666666666664,-19.416666666666668,13.0625
Japan,2020-04-25,-35.916666666666664,-1.9791666666666667,-6.729166666666667,-52.895833333333336,-22.770833333333332,12.583333333333334
Japan,2020-04-26,-40.854166666666664,-7.645833333333333,-20.0625,-58.6875,-23.333333333333332,11.75
Japan,2020-04-27,-27.354166666666668,-3.0208333333333335,-1.5625,-43.104166666666664,-19.166666666666668,11.583333333333334
Japan,2020-04-28,-22.458333333333332,1.875,5.645833333333333,-43.125,-20.583333333333332,10.520833333333334
Japan,2020-04-29,-21.833333333333332,-4.25,26.5625,-57.604166666666664,-60.520833333333336,19.979166666666668
Japan,2020-04-30,-23.083333333333332,3.7291666666666665,9.854166666666666,-44.979166666666664,-25.625,13.25
Japan,2020-05-01,-28.229166666666668,0.9166666666666666,3.125,-49.604166666666664,-29.145833333333332,16.3125
Japan,2020-05-02,-38.0625,-4.729166666666667,-9.4375,-55.270833333333336,-27.0625,13.625
Japan,2020-05-03,-40.6875,-9.104166666666666,-22.604166666666668,-60.604166666666664,-27.583333333333332,11.8125
Japan,2020-05-04,-17.3125,-3.7708333333333335,13.75,-59.875,-70.75,27.0625
Japan,2020-05-05,-13.708333333333334,1.3541666666666667,33.375,-57.333333333333336,-71.1875,26.729166666666668
Japan,2020-05-06,-25.0625,-8.395833333333334,-3.8541666666666665,-62.416666666666664,-68.97916666666667,27.5625
Japan,2020-05-07,-24.291666666666668,-0.020833333333333332,4.291666666666667,-42.291666666666664,-19.791666666666668,11.354166666666666
Japan,2020-05-08,-27.6875,-1.1875,6.604166666666667,-44.4375,-20.270833333333332,12.854166666666666
Japan,2020-05-09,-33.875,-5.416666666666667,-22.0625,-53.666666666666664,-15.958333333333334,11.8125
South Korea,2020-02-15,-4.0,0.0,3.0,-6.0,1.0,3.0
South Korea,2020-02-16,-11.0,0.0,-31.0,-15.0,-3.0,4.0
South Korea,2020-02-17,-7.0,-6.0,-17.0,-6.0,0.0,5.0
South Korea,2020-02-18,-1.0,-3.0,-5.0,-3.0,2.0,2.0
South Korea,2020-02-19,-5.0,-1.0,14.0,-4.0,1.0,2.0
South Korea,2020-02-20,-7.0,-3.0,7.0,-6.0,1.0,2.0
South Korea,2020-02-21,-15.0,-4.0,-10.0,-10.0,0.0,5.0
South Korea,2020-02-22,-26.0,-6.0,-32.0,-24.0,-4.0,9.0
South Korea,2020-02-23,-31.0,-18.0,-12.0,-25.0,-9.0,8.0
South Korea,2020-02-24,-21.0,6.0,6.0,-15.0,-6.0,8.0
South Korea,2020-02-25,-33.0,-13.0,-38.0,-26.0,-10.0,10.0
South Korea,2020-02-26,-29.0,-7.0,5.0,-22.0,-11.0,9.0
South Korea,2020-02-27,-30.0,-10.0,1.0,-24.0,-10.0,9.0
South Korea,2020-02-28,-37.0,-17.0,-38.0,-30.0,-12.0,13.0
South Korea,2020-02-29,-38.0,-10.0,-13.0,-32.0,-10.0,12.0
South Korea,2020-03-01,-41.0,-8.0,-17.0,-36.0,-16.0,11.0
South Korea,2020-03-02,-23.0,-1.0,10.0,-20.0,-8.0,9.0
South Korea,2020-03-03,-24.0,-7.0,2.0,-21.0,-9.0,8.0
South Korea,2020-03-04,-30.0,-10.0,-7.0,-25.0,-11.0,10.0
South Korea,2020-03-05,-28.0,-11.0,-2.0,-25.0,-9.0,9.0
South Korea,2020-03-06,-27.0,-8.0,1.0,-22.0,-9.0,10.0
South Korea,2020-03-07,-32.0,-7.0,-16.0,-29.0,-8.0,11.0
South Korea,2020-03-08,-27.0,-14.0,34.0,-24.0,-14.0,9.0
South Korea,2020-03-09,-19.0,1.0,16.0,-17.0,-6.0,8.0
South Korea,2020-03-10,-27.0,-11.0,-32.0,-25.0,-9.0,9.0
South Korea,2020-03-11,-22.0,-3.0,23.0,-18.0,-8.0,8.0
South Korea,2020-03-12,-23.0,-5.0,19.0,-20.0,-7.0,8.0
South Korea,2020-03-13,-24.0,-5.0,2.0,-20.0,-7.0,9.0
South Korea,2020-03-14,-25.0,1.0,4.0,-22.0,-5.0,9.0
South Korea,2020-03-15,-28.0,1.0,-3.0,-29.0,-12.0,9.0
South Korea,2020-03-16,-17.0,1.0,23.0,-16.0,-6.0,8.0
South Korea,2020-03-17,-19.0,-5.0,12.0,-17.0,-6.0,6.0
South Korea,2020-03-18,-19.0,-1.0,47.0,-16.0,-7.0,7.0
South Korea,2020-03-19,-28.0,-13.0,-18.0,-25.0,-7.0,9.0
South Korea,2020-03-20,-20.0,-2.0,17.0,-17.0,-6.0,8.0
South Korea,2020-03-21,-21.0,4.0,31.0,-18.0,-5.0,7.0
South Korea,2020-03-22,-20.0,-8.0,52.0,-17.0,-12.0,7.0
South Korea,2020-03-23,-15.0,6.0,47.0,-13.0,-5.0,7.0
South Korea,2020-03-24,-16.0,0.0,40.0,-13.0,-6.0,5.0
South Korea,2020-03-25,-18.0,1.0,61.0,-14.0,-8.0,7.0
