,CountryName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,StringencyIndex
3729,Canada,2020-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3730,Canada,2020-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3731,Canada,2020-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3732,Canada,2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3733,Canada,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3734,Canada,2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3735,Canada,2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3736,Canada,2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3737,Canada,2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3738,Canada,2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3739,Canada,2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.78
3740,Canada,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.78
3741,Canada,2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.78
3742,Canada,2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,13.89
3743,Canada,2020-03-12,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,21.83
3744,Canada,2020-03-13,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,21.83
3745,Canada,2020-03-14,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,21.83
3746,Canada,2020-03-15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,21.83
3747,Canada,2020-03-16,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,47.36
3748,Canada,2020-03-17,3.0,0.0,2.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,47.36
3749,Canada,2020-03-18,3.0,3.0,2.0,3.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,63.63
3750,Canada,2020-03-19,3.0,3.0,2.0,3.0,0.0,2.0,0.0,4.0,2.0,1.0,2.0,3.0,1.0,63.63
3751,Canada,2020-03-20,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,74.74
3752,Canada,2020-03-21,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,74.74
3753,Canada,2020-03-22,3.0,3.0,2.0,3.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,74.74
3754,Canada,2020-03-23,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3755,Canada,2020-03-24,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3756,Canada,2020-03-25,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3757,Canada,2020-03-26,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3758,Canada,2020-03-27,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3759,Canada,2020-03-28,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3760,Canada,2020-03-29,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3761,Canada,2020-03-30,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3762,Canada,2020-03-31,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,73.56
3763,Canada,2020-04-01,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3764,Canada,2020-04-02,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3765,Canada,2020-04-03,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3766,Canada,2020-04-04,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3767,Canada,2020-04-05,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3768,Canada,2020-04-06,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3769,Canada,2020-04-07,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3770,Canada,2020-04-08,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3771,Canada,2020-04-09,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3772,Canada,2020-04-10,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3773,Canada,2020-04-11,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3774,Canada,2020-04-12,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3775,Canada,2020-04-13,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3776,Canada,2020-04-14,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3777,Canada,2020-04-15,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3778,Canada,2020-04-16,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3779,Canada,2020-04-17,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3780,Canada,2020-04-18,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3781,Canada,2020-04-19,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3782,Canada,2020-04-20,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3783,Canada,2020-04-21,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3784,Canada,2020-04-22,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3785,Canada,2020-04-23,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3786,Canada,2020-04-24,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3787,Canada,2020-04-25,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3788,Canada,2020-04-26,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3789,Canada,2020-04-27,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3790,Canada,2020-04-28,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3791,Canada,2020-04-29,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3792,Canada,2020-04-30,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3793,Canada,2020-05-01,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3794,Canada,2020-05-02,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3795,Canada,2020-05-03,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3796,Canada,2020-05-04,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3797,Canada,2020-05-05,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3798,Canada,2020-05-06,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3799,Canada,2020-05-07,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3800,Canada,2020-05-08,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3801,Canada,2020-05-09,3.0,3.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,76.73
3802,Canada,2020-05-10,3.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,70.91
3803,Canada,2020-05-11,3.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,67.74
3804,Canada,2020-05-12,3.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,67.74
3805,Canada,2020-05-13,3.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,67.74
3806,Canada,2020-05-14,3.0,3.0,2.0,4.0,0.0,1.0,2.0,4.0,2.0,1.0,2.0,3.0,1.0,67.74
3807,Canada,2020-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5576,Germany,2020-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5577,Germany,2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5578,Germany,2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5579,Germany,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5580,Germany,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,Germany,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5582,Germany,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5583,Germany,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5584,Germany,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5585,Germany,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5586,Germany,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5587,Germany,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5588,Germany,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5589,Germany,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5590,Germany,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5591,Germany,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5592,Germany,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5593,Germany,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5594,Germany,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5595,Germany,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5596,Germany,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5597,Germany,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5598,Germany,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
5599,Germany,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.14
5600,Germany,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.14
5601,Germany,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.14
5602,Germany,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5603,Germany,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5604,Germany,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5605,Germany,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5606,Germany,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5607,Germany,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5608,Germany,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5609,Germany,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5610,Germany,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5611,Germany,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5612,Germany,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5613,Germany,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5614,Germany,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5615,Germany,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5616,Germany,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5617,Germany,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,7.14
5618,Germany,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5619,Germany,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5620,Germany,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5621,Germany,2020-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5622,Germany,2020-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5623,Germany,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5624,Germany,2020-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5625,Germany,2020-02-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5626,Germany,2020-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5627,Germany,2020-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5628,Germany,2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5629,Germany,2020-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5630,Germany,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5631,Germany,2020-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,11.11
5632,Germany,2020-02-26,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,19.05
5633,Germany,2020-02-27,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,19.05
5634,Germany,2020-02-28,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,21.83
5635,Germany,2020-02-29,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5636,Germany,2020-03-01,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5637,Germany,2020-03-02,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5638,Germany,2020-03-03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5639,Germany,2020-03-04,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5640,Germany,2020-03-05,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5641,Germany,2020-03-06,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5642,Germany,2020-03-07,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5643,Germany,2020-03-08,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,28.97
5644,Germany,2020-03-09,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,34.79
5645,Germany,2020-03-10,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5646,Germany,2020-03-11,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5647,Germany,2020-03-12,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5648,Germany,2020-03-13,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5649,Germany,2020-03-14,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5650,Germany,2020-03-15,3.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,37.57
5651,Germany,2020-03-16,3.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,49.08
5652,Germany,2020-03-17,3.0,0.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.0,2.0,1.0,2.0,49.08
5653,Germany,2020-03-18,3.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,1.0,56.22
5654,Germany,2020-03-19,3.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,57.02
5655,Germany,2020-03-20,3.0,0.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,60.19
5656,Germany,2020-03-21,3.0,0.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,65.62
5657,Germany,2020-03-22,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,0.0,2.0,1.0,1.0,74.61
5658,Germany,2020-03-23,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5659,Germany,2020-03-24,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5660,Germany,2020-03-25,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5661,Germany,2020-03-26,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5662,Germany,2020-03-27,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5663,Germany,2020-03-28,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5664,Germany,2020-03-29,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5665,Germany,2020-03-30,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5666,Germany,2020-03-31,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5667,Germany,2020-04-01,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5668,Germany,2020-04-02,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5669,Germany,2020-04-03,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5670,Germany,2020-04-04,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5671,Germany,2020-04-05,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
5672,Germany,2020-04-06,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5673,Germany,2020-04-07,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5674,Germany,2020-04-08,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5675,Germany,2020-04-09,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5676,Germany,2020-04-10,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5677,Germany,2020-04-11,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5678,Germany,2020-04-12,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5679,Germany,2020-04-13,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5680,Germany,2020-04-14,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5681,Germany,2020-04-15,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5682,Germany,2020-04-16,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5683,Germany,2020-04-17,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5684,Germany,2020-04-18,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5685,Germany,2020-04-19,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5686,Germany,2020-04-20,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5687,Germany,2020-04-21,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5688,Germany,2020-04-22,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5689,Germany,2020-04-23,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5690,Germany,2020-04-24,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5691,Germany,2020-04-25,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5692,Germany,2020-04-26,3.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,81.75
5693,Germany,2020-04-27,3.0,1.0,2.0,4.0,0.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,74.61
