country_region,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,StringencyIndex,cases,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,cases_lag_5,cases_lag_6,cases_lag_7,cases_lag_8,cases_lag_9,cases_lag_10,cases_lag_11,cases_lag_12,cases_lag_13,cases_lag_14,cases_lag_15,cases_lag_16,cases_lag_17,cases_lag_18,cases_lag_19,deaths,recovered,population,population_density,date+1_pred,date+2_pred,date+3_pred,date+4_pred,date+5_pred,date+6_pred,date+7_pred,date+8_pred,date+9_pred,date+10_pred,date+1_linf,date+2_linf,date+3_linf,date+4_linf,date+5_linf,date+6_linf,date+7_linf,date+8_linf,date+9_linf,date+10_linf,date+1_lsup,date+2_lsup,date+3_lsup,date+4_lsup,date+5_lsup,date+6_lsup,date+7_lsup,date+8_lsup,date+9_lsup,date+10_lsup
Iraq,2020-02-27,5.0,11.0,7.0,12.0,2.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,7.643557185451921,7.60266627576031,7.233226923506223,6.722168100647037,6.166247086133325,5.614238668106354,5.089509761993999,4.602086384028091,4.15509283294028,3.7481777747304346,6.758420898795634,6.0532201116059134,5.145058071704634,4.209590434072358,3.3225000041238038,2.5123086550632063,1.7857112885148552,1.1397559341547177,0.5676738501152756,0.061613293586620266,8.528693472108209,9.152112439914706,9.32139577530781,9.234745767221717,9.009994168142846,8.7161686811495,8.393308235473143,8.064416833901465,7.742511815765286,7.434742255874249
Iraq,2020-02-28,7.0,14.0,10.0,10.0,13.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,6.8722711418328775,6.746872949552709,6.623762895546278,6.502899228200866,6.384240957744588,6.267747842345088,6.153380374461919,6.041099767447919,5.930867942395091,5.822647515220503,5.907489513992562,5.3948565356244655,4.982832818340325,4.625111669199698,4.30352404266971,4.008625972115885,3.734727287719177,3.478064712868688,3.235982926803036,3.0065166680835738,7.837052769673193,8.098889363480952,8.264692972752231,8.380686787202036,8.464957872819465,8.52686971257429,8.572033461204661,8.604134822027149,8.625752957987146,8.638778362357431
Iraq,2020-02-29,12.0,15.0,12.0,15.0,10.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,12.831966501738856,12.666104946288321,12.502387259867735,12.34078573156842,12.181273008663291,12.02382209197716,11.868406331316809,11.714999420960204,11.56357539520396,11.414108623968374,11.262814660405919,10.461284247012404,9.81936382854352,9.262480788514695,8.761504594417902,8.301365764929036,7.8730314608640075,7.470560719309868,7.089786259990145,6.727642772227429,14.401118343071795,14.870925645564235,15.185410691191949,15.41909067462214,15.601041422908684,15.74627841902528,15.863781201769614,15.959438122610544,16.037364530417772,16.100574475709323
Iraq,2020-03-01,7.0,13.0,3.0,6.0,5.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,22.825126410523637,28.03378994525774,34.47271113570647,40.911632326155186,47.35055351660392,53.78947470705264,60.228395897501365,66.66731708795011,73.1062382783988,79.54515946884756,21.81564744075581,26.303712130337768,32.153283649939716,37.465461111371134,42.40100637351048,47.06182298907384,51.50018134192583,55.74600292127056,59.81875506402429,63.73238483567616,23.834605380291446,29.763867760177714,36.792138621473214,44.35780354093925,52.300100659697364,60.517126425031435,68.95661045307689,77.58863125462962,86.39372149277334,95.35793410201893
Iraq,2020-03-02,9.0,17.0,9.0,10.0,5.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,32.3534745103463,38.70694902069261,45.06042353103891,51.41389804138521,57.76737255173151,64.12084706207781,70.47432157242413,76.82779608277042,83.18127059311672,89.53474510346302,30.841510062448005,35.82165097239819,40.59897827451304,45.18393398773346,49.59200781396193,53.83665180897581,57.929024800147324,61.87842303013333,65.69269456586984,69.37855870186978,33.8654389582446,41.59224706898702,49.521868787564784,57.643862095036965,65.94273728950111,74.40504231517983,83.0196183447009,91.7771691354075,100.6698466203636,109.69093150505628
Iraq,2020-03-03,11.0,17.0,10.0,5.0,3.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39309.789,90.509,38.12117967538387,44.24235935076775,50.36353902615162,56.48471870153549,62.605898376919356,68.72707805230323,74.8482577276871,80.96943740307097,87.09061707845484,93.21179675383871,36.62693272644513,41.40742461191864,45.994740908870284,50.39739138203855,54.629779045369006,58.70463683366434,62.63260166807597,66.42256803367545,70.08206192718168,73.61753671371875,39.615426624322616,47.07729408961684,54.73233714343294,62.57204602103242,70.58201770846969,78.7495192709421,87.06391378729825,95.51630677246649,104.099172229728,112.80605679395869
Iraq,2020-03-04,11.0,19.0,13.0,5.0,1.0,2.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,0,2,0,39309.789,90.509,39.330508236784965,43.66101647356993,47.9915247103549,52.32203294713987,56.65254118392482,60.98304942070979,65.31355765749474,69.64406589427972,73.97457413106468,78.30508236784965,37.7304168134351,40.68787713732322,43.466198411101026,46.06758352015103,48.503981842629976,50.78687334867248,52.926149439443314,54.93021424998447,56.8062476748614,58.56044575646307,40.93059966013483,46.63415580981664,52.51685100960877,58.57648237412869,64.80110052521968,71.17922549274711,77.7009658755462,84.35791753857495,91.14290058726795,98.04971897923625
Iraq,2020-03-05,0.0,10.0,6.0,1.0,-4.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,0,2,0,39309.789,90.509,35.21617609553813,35.597906641652436,36.10642399107797,36.71203866067781,37.392013510823325,38.12893572512742,38.90947002133892,39.723403821046354,40.56291601061703,41.42201693533389,33.54177247497577,32.199996965059746,30.90454577938984,29.70751485971062,28.62831739275232,27.670341393789567,26.829222573280163,26.09705057080319,25.464574298346466,24.92236338877952,36.89057971610049,38.99581631824514,41.30830220276609,43.71656246164499,46.15570962889435,48.587530056465276,50.989717469397675,53.34975707128952,55.661257722887605,57.921670481888256
Iraq,2020-03-06,-2.0,9.0,7.0,-4.0,9.0,1.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,0,3,0,39309.789,90.509,43.616984071548636,47.23396814309726,50.85095221464589,54.46793628619452,58.08492035774314,61.70190442929177,65.3188885008404,68.93587257238903,72.55285664393766,76.1698407154863,41.74563014523621,43.8835791453681,45.869259584428384,47.69104398209776,49.355661015713245,50.872029164753435,52.24858640935532,53.49282873646404,54.611327851258146,55.60985061408678,45.48833799786105,50.584357140826405,55.83264484486339,61.24482859029127,66.81417969977305,72.53177969383013,78.38919059232549,84.37891640831401,90.49438543661718,96.7298308168858
Iraq,2020-03-07,2.0,11.0,5.0,2.0,8.0,3.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,0,4,0,39309.789,90.509,65.58963980717188,73.04009214319635,80.49054447922082,87.94099681524528,95.39144915126975,102.84190148729422,110.29235382331869,117.74280615934315,125.19325849536764,132.6437108313921,63.40229327123891,67.66045701146683,72.43552435893163,77.21964055796386,81.92047157402975,86.5085922703828,90.97368126473222,95.3128269930013,99.52635513580152,103.61607972600703,67.77698634310484,78.41972727492586,88.54556459951002,98.66235307252673,108.86242672850977,119.17521070420564,129.61102638190516,140.17278532568506,150.86016185493375,161.67134193677714
Iraq,2020-03-08,4.0,13.0,5.0,-1.0,1.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,0,6,0,39309.789,90.509,62.3086420156746,68.53459903189092,73.56102805386134,78.95476667661204,84.23603077315529,89.55173589443277,94.85689476826435,100.1652830272855,105.47268241052349,110.78038459917398,59.98587647779549,63.537238109884434,66.60421194835789,69.91560227004344,73.07621294780625,76.17974687470675,79.18461256413602,82.09993576511843,84.92251943464795,87.6546508866893,64.6314075535537,73.53195995389741,80.51784415936477,87.99393108318064,95.39584859850432,102.92372491415878,110.52917697239269,118.23063028945258,126.022845386399,133.9061183116587
Iraq,2020-03-09,-1.0,11.0,6.0,2.0,-1.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,0,6,3,39309.789,90.509,65.30207182436611,71.51220622489322,76.4457316297303,81.1192999209323,85.79286821213431,90.46643650333631,95.14000479453831,99.81357308574032,104.4871413769423,109.16070966814434,63.258925047775605,67.34673224456526,71.20560490824691,74.65143597367548,77.55519369700525,80.0275508946453,82.15540735735142,83.99646375616356,85.58880239891377,86.95863929344607,67.34521860095663,75.67768020522118,81.68585835121374,87.58716386818917,94.03054272726341,100.90532211202736,108.12460223172523,115.6306824153171,123.38548035497091,131.36278004284262
Iraq,2020-03-10,-1.0,12.0,7.0,0.0,-3.0,4.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,52.78,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,0,7,3,39309.789,90.509,82.40459674949926,86.42427525523676,92.1796160238646,99.8610272825772,107.54243854128977,115.22384980000231,122.9052610587149,130.58667231742749,138.26808357614007,145.94949483485266,80.17765212987459,81.80070537433207,86.46866156116377,93.09974356850256,99.27995174915691,105.08340631256284,110.57857952958484,115.81587207339432,120.83049822808826,125.647327267127,84.63154136912394,91.04784513614142,97.89057048656544,106.62231099665182,115.80492533342262,125.36429328744178,135.23194258784494,145.3574725614607,155.70566892419188,166.25166240257832
Iraq,2020-03-11,-5.0,13.0,3.0,-3.0,-7.0,5.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,60.72,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,0,7,15,39309.789,90.509,75.67734986535633,80.35469973071267,85.032049596069,89.70939946142532,94.3867493267817,99.064099192138,103.74144905749434,108.41879892285068,113.096148788207,117.77349865356335,72.35408204300015,75.08670008896587,77.87025821318578,80.60827107141084,83.2719938685119,85.85118388999138,88.34246578527309,90.74541282398964,93.0609566474157,95.29066405095777,79.00061768771252,85.62269937245945,92.19384097895222,98.81052785143982,105.50150478505142,112.27701449428464,119.14043232971555,126.0921850217117,133.13134092899833,140.25633325616892
Iraq,2020-03-12,-14.0,6.0,-3.0,-10.0,-7.0,6.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,60.72,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,0,8,15,39309.789,90.509,82.71429692823294,83.42413079988128,87.14284284923876,94.47226127448856,96.92032291805845,101.60407378601387,107.09805210344686,110.60987437957122,115.40230160629083,120.19631391878157,79.88402222203754,78.38434824762166,81.07694250177369,86.41519358023045,86.84320775721268,89.72509223115867,92.9709215784746,94.21946689532416,96.72886406932122,99.01314257440036,85.54457163442831,88.4639133521409,93.2087431967038,102.52932896874668,106.99743807890422,113.4830553408691,121.22518262841913,127.00028186381832,134.07573914326045,141.37948526316274
Iraq,2020-03-13,-21.0,6.0,-12.0,-17.0,6.0,4.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,73.95,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,0,9,24,39309.789,90.509,111.84537062453741,102.86819441652187,115.82503960240801,132.4925152095388,141.47354578903082,150.45457636852282,159.43560694801488,168.4166375275069,177.39766810699894,186.37869868649096,108.38830938148472,96.52295935195713,108.98497603946363,124.36116717692775,130.0276635074273,135.7516381569533,141.42515351528962,147.00726007088937,152.4801136079293,157.835770144852,115.30243186759009,109.21342948108662,122.6651031653524,140.62386324214978,152.91942807063438,165.15751458009242,177.44606038074014,189.82601498412444,202.31522260606857,214.92162722812992
Iraq,2020-03-14,-28.0,-11.0,-20.0,-24.0,-8.0,7.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,73.95,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,1,10,26,39309.789,90.509,109.16466566874891,119.61000724168184,124.3087422908603,131.9349159810699,138.0697926838179,144.96436650664924,151.4719351124679,158.17665207390837,164.78093763955422,171.4363850078407,103.93977061051359,109.6213975317231,111.32942326652578,115.63962675750123,118.6816051760349,122.359227550714,125.63916392040892,129.02680611413234,132.2484283836593,135.43618874679314,114.3895607269842,129.59861695164057,137.2880613151948,148.23020520463857,157.45798019160088,167.5695054625845,177.3047063045269,187.32649803368437,197.31344689544915,207.43658126888832
Iraq,2020-03-15,-24.0,2.0,-15.0,-23.0,-20.0,10.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,73.95,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,1,10,26,39309.789,90.509,124.15104005737082,132.30208011474164,140.45312017211245,148.60416022948326,156.75520028685406,164.90624034422487,173.05728040159568,181.20832045896648,189.35936051633732,197.51040057370807,118.41743957810594,123.42511889940762,128.6228322413928,133.8218429075286,138.96023094988107,144.0121093010383,148.9656811379381,153.81563571592199,158.55994990933206,163.1983674273397,129.88464053663571,141.17904133007568,152.28340810283208,163.3864775514379,174.55016962382706,185.80037138741142,197.1488796652532,208.60100520201098,220.1587711233425,231.82243372007648
Iraq,2020-03-16,-30.0,-1.0,-16.0,-19.0,-22.0,9.0,3.0,0.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,0.0,77.12,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,5,10,26,39309.789,90.509,124.82813135595579,137.81402848049706,142.34878801843658,149.56769461122425,157.40935413332062,163.41480578638883,170.6127761099331,177.22218174632008,183.68047057202543,190.28716585048977,119.89577538594631,129.63206137639534,132.5441217998012,136.9112288231324,142.29634015673062,145.74379824614726,150.1310372239013,153.97220865078924,157.5154192303253,161.12922790731943,129.7604873259653,145.99599558459875,152.15345423707197,162.22416039931602,172.5223681099106,181.08581332663047,191.0945149959648,200.47215484185097,209.84552191372552,219.44510379366008
Iraq,2020-03-17,-32.0,-6.0,-18.0,-31.0,-25.0,9.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,87.84,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,7,11,32,39309.789,90.509,169.90896588648874,184.063717055266,205.36558828157683,226.66745950788768,247.96933073419845,269.2712019605093,290.5730731868201,311.87494441313095,333.17681563944177,354.47868686575265,164.57677692237894,176.9278991924797,196.79248894031272,215.18989436795533,232.40610744153545,248.74022778803769,264.3768891099471,279.42566070114026,293.95624227323447,308.0166942217045,175.24115485059858,191.19953491805236,213.93868762284092,238.14502464782,263.5325540268616,289.8021761329809,316.7692572636932,344.32422812512164,372.397389005649,400.9406795098007
Iraq,2020-03-18,-58.0,-35.0,-38.0,-55.0,-49.0,16.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,87.84,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,7,12,43,39309.789,90.509,180.48545255863564,201.3815604718347,220.11676359124291,238.85196671065117,257.58716983005945,276.3223729494677,295.057576068876,313.7927791882842,332.52798230769247,351.26318542710067,175.1240277988885,194.49077159144755,211.7772127808256,227.6512114051236,242.3995199455312,256.3067096065186,269.5468247651468,282.22325320801366,294.40198465242247,306.1286762972853,185.8468773183828,208.27234935222182,228.45631440166022,250.05272201617882,272.7748197145877,296.3380362924168,320.56832737260515,345.3623051685547,370.65397996296247,396.3976945569161
Iraq,2020-03-19,-62.0,-38.0,-42.0,-57.0,-49.0,19.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,87.84,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,13,13,43,39309.789,90.509,208.0536925076132,229.33525998018737,252.32353921979347,275.8689980161504,299.5963557508386,323.3830968985852,347.1892245791987,371.00168126040774,394.8162041310077,418.6314015375845,202.3607742652803,222.49813498681183,243.79865038009862,264.550149146717,284.39818635270854,303.4155943037635,321.72965687006814,339.4409796123188,356.6212668680807,373.3220002164274,213.7466107499461,236.17238497356288,260.8484280594884,287.18784688558367,314.79452514896883,343.35059949340683,372.64879228832916,402.5623829084967,433.01114139393474,463.9408028587417
Iraq,2020-03-20,-64.0,-40.0,-46.0,-59.0,-27.0,14.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,87.84,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,19,17,49,39309.789,90.509,229.87090400434727,253.27807308001428,277.1796839347786,301.24042922375037,325.35239139855406,349.4808375568989,373.614589030258,397.75004800152425,421.8860565252857,446.02224192068115,224.22836802940762,246.51318244324767,268.7482934716109,290.04419866597635,310.31816107375306,329.7308488159196,348.43676618684293,366.54437611027464,384.1272538205335,401.2370006163597,235.513439979287,260.0429637167807,285.6110743979463,312.43665978152444,340.38662172335506,369.23082629787837,398.79241187367296,428.95571989277397,459.6448592300381,490.80748322500267
Iraq,2020-03-21,-67.0,-48.0,-45.0,-62.0,-49.0,17.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,87.84,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,26,17,51,39309.789,90.509,241.17803767648232,263.3991723308709,279.7379623175775,296.0767523042841,312.41554229099074,328.75433227769736,345.093122264404,361.4319122511106,377.77070223781715,394.1094922245239,235.16023374332025,255.80262644918443,270.6336282140843,283.97780595361087,296.11821313534324,307.35449998417647,317.8746951453364,327.7914393972298,337.17664654649053,346.079926079917,247.1958416096444,270.9957182125574,288.84229642107067,308.17569865495733,328.71287144663825,350.1541645712182,372.31154938347163,395.0723851049913,418.3647579291439,442.1390583691306
Iraq,2020-03-22,-65.0,-41.0,-48.0,-64.0,-57.0,20.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,94.18,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,32,20,57,39309.789,90.509,256.36327019065743,271.82073577588255,283.8632561676672,295.90577655945185,307.9482969512365,319.9908173430212,332.0333377348058,344.07585812659045,356.1183785183751,368.1608989101597,250.2688513804845,263.98096195380873,274.48067632990484,283.43224012841017,291.12824051133475,297.88218346271464,303.89076115875304,309.2715998166545,314.09968794433104,318.4267072056276,262.4576890008303,279.6605095979564,293.2458360054296,308.37931299049353,324.76835339113825,342.09945122332766,360.1759143108586,378.8801164365264,398.1370690924192,417.8950906146919
Iraq,2020-03-23,-67.0,-42.0,-45.0,-63.0,-56.0,19.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,94.18,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,35,23,57,39309.789,90.509,279.6436688458899,292.25300975881987,309.1255356808673,325.9980616029147,342.87058752496205,359.74311344700936,376.6156393690568,393.4881652911042,410.3606912131515,427.2332171351989,273.4079966679676,284.30217537153163,299.63762484822115,313.42914137612115,325.9622450700716,337.5492475219098,348.38783318303115,358.5966121196641,368.2512341679685,377.4037973325375,285.87934102381223,300.20384414610834,318.6134465135134,338.5669818297082,359.77892997985253,381.936979372109,404.8434455550824,428.3797184625443,452.47014825833463,477.0626369378604
Iraq,2020-03-24,-66.0,-42.0,-45.0,-62.0,-56.0,20.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,94.18,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,35,27,75,39309.789,90.509,347.4003064553827,378.8006129107654,410.20091936614807,441.6012258215308,473.0015322769135,504.4018387322962,535.8021451876789,567.2024516430614,598.6027580984439,630.0030645538268,338.2717699105641,363.49929979638887,388.46927705338067,413.0075773992769,437.08507633582497,460.70614356313916,483.884644247953,506.63682230770723,528.9788850225591,550.9261658626638,356.52884300020133,394.1019260251418,431.9325616789154,470.1948742437846,508.91798821800194,548.0975339014531,587.7196461274045,627.7680809784158,668.226631174329,709.0799632449896
Iraq,2020-03-25,-67.0,-42.0,-47.0,-61.0,-57.0,20.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,94.18,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,40,29,103,39309.789,90.509,376.68000216572335,407.3600043314466,438.0400064971699,468.72000866289324,499.4000108286165,530.0800129943399,560.7600151600631,591.4400173257864,622.1200194915098,652.800021657233,367.62487534515645,392.2487731785228,416.6489738514244,440.64527703801355,464.2047488830105,487.3291261909826,510.0303349426632,532.3231231002935,554.2225023926603,575.742823986213,385.7351289862901,422.47123548437037,459.4310391429153,496.7947402877729,534.5952727742225,572.8308997976968,611.4896953774628,650.5569115512792,690.017536590359,729.8572193282529
Iraq,2020-03-26,-69.0,-45.0,-50.0,-62.0,-56.0,23.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,54,36,105,39309.789,90.509,414.88079201550715,447.7615840310142,480.6423760465213,513.5231680620284,546.4039600775354,579.2847520930425,612.1655441085495,645.0463361240567,677.9271281395636,710.8079201550706,405.8574532547077,432.5640919496978,458.98183335826724,484.94666697464464,510.4341752554731,535.451478580385,560.0142498340232,584.1400142583834,607.8459377032792,631.1481005228707,423.90413077630654,462.95907611233065,502.3029187347754,542.0996691494122,582.3737448995978,623.1180256056998,664.3168383830757,705.9526579897298,748.008318575848,790.4677397872705
Iraq,2020-03-27,-68.0,-46.0,-51.0,-61.0,-33.0,17.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,458,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,60,40,122,39309.789,90.509,522.2456452897576,583.3131506588606,648.9062505884673,718.7976911859497,788.7023356173987,856.2960036519322,922.5630104359288,989.319045595562,1057.069908147885,1125.1250240754305,512.9432027983769,568.2150227203953,627.6706244665787,688.3261606505682,745.4156996490833,798.252800768471,849.1324974615108,899.9799539937883,950.8601474160557,1000.827253751736,531.5480877811384,598.4112785973259,670.1418767103555,749.2692217213313,831.9889715857138,914.3392065353937,995.9935234103467,1078.6581371973357,1163.279668879714,1249.422794399125
Iraq,2020-03-28,-68.0,-47.0,-50.0,-62.0,-48.0,19.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,506,458,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,60,42,131,39309.789,90.509,556.2541282920358,606.5082565840718,656.7623848761075,707.0165131681433,757.2706414601791,807.524769752215,857.7788980442508,908.0330263362866,958.2871546283225,1008.5412829203584,545.0885292433351,587.0593637368803,628.3711846635646,668.8934649084489,708.6345142788182,747.6275896667266,785.9091651207187,823.5136462567219,860.4721903605339,896.8126959587506,567.4197273407366,625.9571494312631,685.1535850886505,745.1395614278376,805.9067686415401,867.4219498377032,929.6486309677831,992.5524064158512,1056.102118896111,1120.2698698819659
Iraq,2020-03-29,-64.0,-42.0,-48.0,-61.0,-55.0,21.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,547,506,458,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,71,42,143,39309.789,90.509,593.1709362554343,639.3418725108687,685.5128087663032,731.6837450217376,777.8546812771721,824.0256175326065,870.1965537880409,916.3674900434752,962.5384262989096,1008.709362554344,582.0035506439807,620.092137474776,657.6158391813698,694.4212724801614,730.504700686311,765.8917819677623,800.6136973806175,834.7009155696418,868.1815251298339,901.0809478072812,604.3383218668881,658.5916075469618,713.4097783512367,768.9462175633139,825.2046618680331,882.1594530974508,939.7794101954644,998.0340645173088,1056.8953274679857,1116.3377773014074
Iraq,2020-03-30,-66.0,-43.0,-47.0,-60.0,-57.0,20.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,630,547,506,458,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,71,46,152,39309.789,90.509,698.4983029483102,757.8802669302829,825.5157330685823,893.1511992068815,960.7866653451808,1028.4221314834801,1096.0575976217797,1163.6930637600788,1231.328529898378,1298.9639960366776,687.9066022938002,740.5578202907523,802.3343481715332,860.8086232995367,916.8745523397348,971.0960410718776,1023.7923029400113,1075.1579867081794,1125.3235702002578,1174.3836712226127,709.0900036028199,775.2027135698137,848.6971179656313,925.4937751142264,1004.6987783506266,1085.7482218950827,1168.3228923035474,1252.2281408119784,1337.3334895964986,1423.5443208507418
Iraq,2020-03-31,-62.0,-36.0,-42.0,-58.0,-55.0,19.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,0.0,0.0,2.0,2.0,0.0,97.35,694,630,547,506,458,382,346,316,266,233,214,208,192,164,154,124,116,110,101,71,50,170,39309.789,90.509,751.8395174664673,818.4404963958949,883.0698158671515,947.699135338408,1012.3284548096643,1076.957774280921,1141.5870937521775,1206.2164132234336,1270.8457326946902,1335.4750521659464,741.3023695347658,801.1895337806343,859.8299887155757,915.1461895422814,968.048182796078,1019.0996129608195,1068.6179225784877,1116.7967595815912,1163.7662154431116,1209.6208577562238,762.3766653981688,835.6914590111559,906.3096430187272,980.2520811345347,1056.6087268232511,1134.8159356010226,1214.5562649258673,1295.6360668652765,1377.9252499462689,1461.3292465756695
